""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","7"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
2,23.300,0.00,3.1699,3.17000,2.000
2,23.350,0.00,3.2197,3.21980,2.000
2,23.400,0.00,3.2697,3.26980,2.000
2,23.450,0.00,3.3197,3.31980,2.000
2,23.500,0.00,3.3698,3.36990,2.000
2,23.550,0.00,3.4197,3.41980,2.000
2,23.600,0.00,3.4697,3.46980,2.000
2,23.650,0.00,3.5199,3.52000,2.000
2,23.700,0.00,3.5700,3.57010,2.000
2,23.750,0.00,3.6197,3.61980,2.000
2,23.800,0.00,3.6698,3.66990,2.000
2,23.850,0.00,3.7199,3.72000,2.000
2,23.900,0.00,3.7699,3.77000,2.000
2,23.950,0.00,3.8198,3.81990,2.000
2,24.000,0.00,3.8698,3.86990,2.000
2,24.050,0.00,3.9199,3.92000,2.000
2,24.100,0.00,3.9697,3.96980,2.000
2,24.150,0.00,4.0197,4.01980,2.000
2,24.200,0.00,4.0698,4.06990,2.000
2,24.250,0.00,4.1199,4.12000,2.000
2,24.300,0.00,4.1698,4.16990,2.000
2,24.350,0.00,4.2197,4.21980,2.000
2,24.400,0.00,4.2698,4.26990,2.000
2,24.450,0.00,4.3199,4.32000,2.000
2,24.500,0.00,4.3700,4.37010,2.000
2,24.550,0.00,4.4198,4.41990,2.000
2,24.600,0.00,4.4699,4.47000,2.000
2,24.650,0.00,4.5198,4.51990,2.000
2,24.700,0.01,4.5699,4.57000,2.000
2,24.750,0.00,4.6198,4.61990,2.000
2,24.800,0.00,4.6699,4.67000,2.000
2,24.850,0.00,4.7199,4.72000,2.000
2,24.900,0.00,4.7700,4.77010,2.000
2,24.950,0.00,4.8197,4.81980,2.000
2,25.000,0.00,4.8698,4.86990,2.000
2,25.050,0.00,4.9198,4.91990,2.000
2,25.100,0.00,4.9698,4.96990,2.000
2,25.150,0.00,5.0197,5.01980,2.000
2,25.200,0.00,5.0699,5.07000,2.000
2,25.250,0.00,5.1198,5.11990,2.000
2,25.300,0.00,5.1699,5.17000,2.000
2,25.350,0.00,5.2197,5.21980,2.000
2,25.400,0.00,5.2699,5.27000,2.000
2,25.450,0.00,5.3199,5.32000,2.000
2,25.500,0.00,5.3700,5.37010,2.000
2,25.550,0.00,5.4199,5.42000,2.000
2,25.600,0.00,5.4699,5.47000,2.000
2,25.650,0.01,5.5200,5.52010,2.000
2,25.700,0.04,5.5701,5.57020,2.000
2,25.750,0.10,5.6199,5.62000,2.000
2,25.800,0.17,5.6700,5.67010,2.000
2,25.850,0.27,5.7199,5.72000,2.000
2,25.900,0.39,5.7700,5.77010,2.000
2,25.950,0.53,5.8197,5.81980,2.000
2,26.000,0.68,5.8698,5.86990,2.000
2,26.050,0.87,5.9199,5.92000,2.000
2,26.100,1.08,5.9699,5.97000,2.000
2,26.150,1.32,6.0198,6.01990,2.000
2,26.200,1.58,6.0698,6.06990,2.000
2,26.250,1.88,6.1199,6.12000,2.000
2,26.300,2.20,6.1699,6.17000,2.000
2,26.350,2.56,6.2197,6.21980,2.000
2,26.400,2.95,6.2699,6.27000,2.000
2,26.450,3.38,6.3198,6.31990,2.000
2,26.500,3.85,6.3700,6.37010,2.000
2,26.550,4.36,6.4198,6.41990,2.000
2,26.600,4.91,6.4698,6.46990,2.000
2,26.650,5.51,6.5200,6.52010,2.000
2,26.700,6.15,6.5699,6.57000,2.000
2,26.750,6.85,6.6198,6.61990,2.000
2,26.800,7.60,6.6698,6.66990,2.000
2,26.850,8.40,6.7199,6.72000,2.000
2,26.900,9.26,6.7700,6.77010,2.000
2,26.950,10.19,6.8199,6.82000,2.000
2,27.000,11.18,6.8698,6.86990,2.000
2,27.050,12.25,6.9199,6.92000,2.000
2,27.100,13.38,6.9699,6.97000,2.000
2,27.150,14.60,7.0198,7.01990,2.000
2,27.200,15.90,7.0698,7.06990,2.000
2,27.250,17.29,7.1198,7.11990,2.000
2,27.300,18.79,7.1699,7.17000,2.000
2,27.350,20.41,7.2199,7.22000,2.000
2,27.400,22.12,7.2698,7.26990,2.000
2,27.450,23.96,7.3199,7.32000,2.000
2,27.500,25.97,7.3700,7.37010,2.000
2,27.550,28.11,7.4198,7.41990,2.000
2,27.600,30.45,7.4698,7.46990,2.000
2,27.650,32.96,7.5199,7.52000,2.000
2,27.700,35.69,7.5699,7.57000,2.000
2,27.750,38.72,7.6199,7.62000,2.000
2,27.800,41.98,7.6698,7.66990,2.000
2,27.850,45.49,7.7199,7.72000,2.000
2,27.900,49.30,7.7699,7.77000,2.000
2,28.000,52.44,7.8077,7.80780,2.000
