""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","8"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
2,26.900,0.00,4.6019,4.60200,2.000
2,26.950,0.00,4.6518,4.65190,2.000
2,27.000,0.00,4.7020,4.70210,2.000
2,27.050,0.00,4.7520,4.75210,2.000
2,27.100,0.00,4.8018,4.80190,2.000
2,27.150,0.00,4.8519,4.85200,2.000
2,27.200,0.00,4.9018,4.90190,2.000
2,27.250,0.00,4.9520,4.95210,2.000
2,27.300,0.00,5.0018,5.00190,2.000
2,27.350,0.00,5.0518,5.05190,2.000
2,27.400,0.00,5.1019,5.10200,2.000
2,27.450,0.00,5.1519,5.15200,2.000
2,27.500,0.00,5.2018,5.20190,2.000
2,27.550,0.00,5.2518,5.25190,2.000
2,27.600,0.00,5.3020,5.30210,2.000
2,27.650,0.00,5.3520,5.35210,2.000
2,27.700,0.00,5.4019,5.40200,2.000
2,27.750,0.00,5.4519,5.45200,2.000
2,27.800,0.00,5.5020,5.50210,2.000
