""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","13"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,4.220,0.04,4.0469,4.04690,1.000
1,4.230,0.05,4.0567,4.05670,1.000
1,4.240,0.07,4.0667,4.06670,1.000
1,4.250,0.08,4.0768,4.07680,1.000
1,4.260,0.08,4.0869,4.08690,1.000
1,4.270,0.10,4.0968,4.09680,1.000
1,4.280,0.10,4.1067,4.10670,1.000
1,4.290,0.12,4.1168,4.11680,1.000
1,4.300,0.13,4.1269,4.12690,1.000
1,4.310,0.15,4.1368,4.13680,1.000
1,4.320,0.16,4.1467,4.14670,1.000
1,4.330,0.18,4.1567,4.15670,1.000
1,4.340,0.20,4.1669,4.16690,1.000
1,4.350,0.22,4.1767,4.17670,1.000
1,4.360,0.24,4.1867,4.18670,1.000
1,4.370,0.26,4.1967,4.19670,1.000
1,4.380,0.28,4.2069,4.20690,1.000
1,4.390,0.30,4.2168,4.21680,1.000
1,4.400,0.33,4.2268,4.22680,1.000
1,4.410,0.35,4.2367,4.23670,1.000
1,4.420,0.37,4.2470,4.24700,1.000
1,4.430,0.39,4.2568,4.25680,1.000
1,4.440,0.42,4.2668,4.26680,1.000
1,4.450,0.45,4.2769,4.27690,1.000
1,4.460,0.48,4.2870,4.28700,1.000
1,4.470,0.51,4.2970,4.29700,1.000
1,4.480,0.54,4.3068,4.30680,1.000
1,4.490,0.57,4.3170,4.31700,1.000
1,4.500,0.61,4.3269,4.32690,1.000
1,4.510,0.64,4.3370,4.33700,1.000
1,4.520,0.67,4.3468,4.34680,1.000
1,4.530,0.70,4.3569,4.35690,1.000
1,4.540,0.73,4.3669,4.36690,1.000
1,4.550,0.78,4.3770,4.37700,1.000
1,4.560,0.81,4.3868,4.38680,1.000
1,4.570,0.85,4.3969,4.39690,1.000
1,4.580,0.89,4.4069,4.40690,1.000
1,4.590,0.93,4.4170,4.41700,1.000
1,4.600,0.97,4.4267,4.42670,1.000
1,4.610,1.02,4.4369,4.43690,1.000
1,4.620,1.06,4.4470,4.44700,1.000
1,4.630,1.10,4.4569,4.45690,1.000
1,4.640,1.14,4.4668,4.46680,1.000
1,4.650,1.19,4.4768,4.47680,1.000
1,4.660,1.23,4.4870,4.48700,1.000
1,4.670,1.29,4.4968,4.49680,1.000
1,4.680,1.34,4.5068,4.50680,1.000
1,4.690,1.39,4.5168,4.51680,1.000
1,4.700,1.45,4.5269,4.52690,1.000
1,4.710,1.50,4.5368,4.53680,1.000
1,4.720,1.56,4.5467,4.54670,1.000
1,4.730,1.61,4.5568,4.55680,1.000
1,4.740,1.67,4.5668,4.56680,1.000
1,4.750,1.73,4.5769,4.57690,1.000
1,4.760,1.79,4.5866,4.58660,1.000
1,4.770,1.85,4.5968,4.59680,1.000
1,4.780,1.91,4.6068,4.60680,1.000
1,4.790,1.98,4.6168,4.61680,1.000
1,4.800,2.04,4.6267,4.62670,1.000
1,4.810,2.11,4.6368,4.63680,1.000
1,4.820,2.18,4.6468,4.64680,1.000
1,4.830,2.25,4.6568,4.65680,1.000
1,4.840,2.32,4.6667,4.66670,1.000
1,4.850,2.40,4.6768,4.67680,1.000
1,4.860,2.47,4.6869,4.68690,1.000
1,4.870,2.55,4.6968,4.69680,1.000
1,4.880,2.63,4.7067,4.70670,1.000
1,4.890,2.71,4.7168,4.71680,1.000
1,4.900,2.78,4.7269,4.72690,1.000
1,4.910,2.86,4.7368,4.73680,1.000
1,4.920,2.94,4.7468,4.74680,1.000
1,4.930,3.03,4.7568,4.75680,1.000
1,4.940,3.11,4.7669,4.76690,1.000
1,4.950,3.20,4.7768,4.77680,1.000
1,4.960,3.29,4.7867,4.78670,1.000
1,4.970,3.38,4.7968,4.79680,1.000
1,4.980,3.46,4.8068,4.80680,1.000
