%time,field0,field1
1561005348167166948,29258.0,6259184.0
1561005348193682909,29258.0,6259184.0
1561005348243797063,29231.0,6261744.0
1561005348293807983,29111.0,6263280.0
1561005348367038011,29077.0,6263280.0
1561005348417068004,29105.0,6261744.0
1561005348467281103,29182.0,6258672.0
1561005348517395973,29315.0,6258672.0
1561005348543828964,29376.0,6257648.0
1561005348593957901,29357.0,6259184.0
1561005348667155027,29116.0,6262768.0
1561005348693842887,29067.0,6261744.0
1561005348743680000,29041.0,6262768.0
1561005348793922901,29033.0,6260720.0
1561005348844063997,29146.0,6258160.0
1561005348893788099,29229.0,6258160.0
1561005348943665981,29222.0,6258672.0
1561005348993912935,29052.0,6261232.0
1561005349043957948,29054.0,6261744.0
1561005349093950033,29059.0,6261232.0
1561005349143666028,29077.0,6259184.0
1561005349193715095,29165.0,6257648.0
1561005349220500946,29165.0,6257648.0
1561005349270632982,29081.0,6259696.0
1561005349343750953,29026.0,6262256.0
1561005349393693923,29015.0,6263792.0
1561005349443893909,29024.0,6263280.0
1561005349493773937,29010.0,6262256.0
1561005349543848037,29142.0,6259696.0
1561005349593754053,29210.0,6258160.0
1561005349643825054,29281.0,6258672.0
1561005349693952083,29179.0,6259184.0
1561005349720449924,29059.0,6262768.0
1561005349793735027,29009.0,6262768.0
1561005349843985080,28996.0,6263280.0
1561005349870332002,29011.0,6261744.0
1561005349920617103,29054.0,6260208.0
1561005349970477104,29106.0,6258160.0
1561005350020391941,29248.0,6257136.0
1561005350070363044,29253.0,6259184.0
1561005350120585918,29066.0,6261744.0
1561005350170665025,29000.0,6262768.0
1561005350220372915,29001.0,6264816.0
1561005350270610094,29025.0,6263280.0
1561005350320605039,29068.0,6259184.0
1561005350347100019,29133.0,6258160.0
1561005350397039890,29196.0,6258672.0
1561005350470448017,29185.0,6260720.0
1561005350520559072,29027.0,6262768.0
1561005350547171115,28997.0,6263280.0
1561005350597166061,29007.0,6264816.0
1561005350647198915,28997.0,6262768.0
1561005350697077035,29069.0,6259184.0
1561005350747239112,29140.0,6259184.0
1561005350797049045,29213.0,6259696.0
1561005350823832988,29177.0,6261232.0
1561005350897185087,29004.0,6263792.0
1561005350947109937,28994.0,6262768.0
1561005350997000932,29008.0,6261744.0
1561005351023791074,29053.0,6259184.0
1561005351073961973,29074.0,6258160.0
1561005351123903989,29177.0,6257648.0
1561005351173793077,29268.0,6258672.0
1561005351223721981,29147.0,6262256.0
1561005351297116994,29017.0,6264816.0
1561005351347014904,29052.0,6263792.0
1561005351397043943,29097.0,6259696.0
1561005351447201013,29148.0,6258160.0
1561005351520591020,29191.0,6257136.0
1561005351547095060,29191.0,6259184.0
1561005351597104072,29244.0,6260208.0
1561005351647136926,29098.0,6262256.0
1561005351697127103,29078.0,6262768.0
1561005351747155904,29137.0,6261744.0
1561005351797039031,29164.0,6259696.0
1561005351823828935,29226.0,6258160.0
1561005351897223949,29252.0,6258160.0
1561005351947117090,29210.0,6259184.0
1561005351973865032,29210.0,6261232.0
1561005352023732900,29077.0,6262256.0
1561005352073852062,29076.0,6263792.0
1561005352123898983,29044.0,6261232.0
1561005352173964023,29079.0,6260208.0
1561005352223798990,29221.0,6258160.0
1561005352274064064,29286.0,6257648.0
1561005352323683977,29339.0,6260720.0
1561005352373842000,29097.0,6263280.0
1561005352423713922,29104.0,6266352.0
1561005352473759889,29074.0,6264816.0
1561005352500473976,29068.0,6263280.0
1561005352550448894,29073.0,6262768.0
1561005352600505113,29143.0,6260208.0
1561005352650419950,29163.0,6258160.0
1561005352700516939,28940.0,6257648.0
1561005352750375032,28889.0,6257136.0
1561005352800451993,28851.0,6256624.0
1561005352850454092,29116.0,6258160.0
1561005352900410890,28876.0,6258160.0
1561005352950402975,28534.0,6257136.0
1561005353000391960,28655.0,6258160.0
1561005353050385951,29042.0,6257136.0
1561005353100459098,29505.0,6256624.0
1561005353150505065,29746.0,6257648.0
1561005353200350046,29796.0,6257648.0
1561005353227165937,29796.0,6257648.0
1561005353277143955,29736.0,6254576.0
1561005353327105998,29686.0,6256624.0
1561005353377370119,29680.0,6256624.0
1561005353427020072,29544.0,6257136.0
1561005353476984977,29672.0,6258160.0
1561005353527333974,29596.0,6256624.0
1561005353553807020,29500.0,6257648.0
1561005353603930950,28862.0,6256624.0
1561005353653891086,28687.0,6257648.0
1561005353727166891,29499.0,6257136.0
1561005353753774881,29754.0,6257648.0
1561005353804088115,29740.0,6257136.0
1561005353853828907,29703.0,6259184.0
1561005353903711080,29636.0,6258160.0
1561005353953869104,29437.0,6259696.0
1561005354004045963,29401.0,6259696.0
1561005354053988933,29328.0,6260720.0
1561005354103847980,29184.0,6261744.0
1561005354153811931,29169.0,6261744.0
1561005354204144001,29156.0,6262256.0
1561005354253878116,29173.0,6260720.0
1561005354280333995,29169.0,6260208.0
1561005354330471038,29265.0,6258672.0
1561005354404037952,29417.0,6258160.0
1561005354430409908,29431.0,6258672.0
1561005354480398893,29470.0,6258160.0
1561005354530687093,29441.0,6259184.0
1561005354580372095,29379.0,6259696.0
1561005354630446910,29309.0,6260720.0
1561005354680316925,29174.0,6264304.0
1561005354730515956,29065.0,6264304.0
1561005354757047891,29005.0,6264304.0
1561005354830518007,29118.0,6262256.0
1561005354857065916,29205.0,6261744.0
1561005354907006978,29316.0,6259184.0
1561005354957382917,29359.0,6258672.0
1561005355007483959,29382.0,6257136.0
1561005355057095050,29323.0,6263280.0
1561005355107033967,29144.0,6265840.0
1561005355157280921,29037.0,6266864.0
1561005355207125902,28938.0,6266352.0
1561005355257015943,28956.0,6266352.0
1561005355307210922,29001.0,6263792.0
1561005355357033014,29091.0,6260720.0
1561005355407083034,29260.0,6257648.0
1561005355433820009,29260.0,6257648.0
1561005355483772993,29215.0,6258672.0
1561005355557034015,29183.0,6256624.0
1561005355583702087,29089.0,6256624.0
1561005355633662939,28692.0,6257648.0
1561005355683837890,28746.0,6257648.0
1561005355733901023,28769.0,6257136.0
1561005355783799886,28855.0,6258160.0
1561005355833789110,29019.0,6258160.0
1561005355883783102,29077.0,6259696.0
1561005355910365104,29077.0,6259184.0
1561005355983746051,29167.0,6257136.0
1561005356033799886,29149.0,6257648.0
1561005356083862066,29261.0,6258160.0
1561005356110492944,29046.0,6257648.0
1561005356160671949,29361.0,6256624.0
1561005356210623025,29877.0,6258160.0
1561005356260435104,29815.0,6258160.0
1561005356310412883,29686.0,6258160.0
1561005356360385894,29583.0,6258160.0
1561005356410485982,29586.0,6258672.0
1561005356460410118,29580.0,6258672.0
1561005356510421037,29577.0,6259184.0
1561005356560364961,29593.0,6259696.0
1561005356587176084,29513.0,6260208.0
1561005356637164115,29474.0,6261744.0
1561005356710462093,29276.0,6263792.0
1561005356737127065,29246.0,6264304.0
1561005356787137985,29268.0,6263792.0
1561005356837224960,29249.0,6262768.0
1561005356887303113,29250.0,6260720.0
1561005356937091112,29372.0,6258672.0
1561005356987096071,29458.0,6258160.0
1561005357037075042,29504.0,6260720.0
1561005357087166070,29442.0,6262768.0
1561005357137057065,29302.0,6263280.0
1561005357163779020,29302.0,6263280.0
1561005357237046957,29289.0,6265328.0
1561005357263681888,29288.0,6264304.0
1561005357313779115,29258.0,6263280.0
1561005357386954069,29235.0,6260720.0
1561005357413729906,29316.0,6260208.0
1561005357463814973,29397.0,6260720.0
1561005357513885021,29427.0,6260720.0
1561005357563729047,29353.0,6261744.0
1561005357613867998,29289.0,6264304.0
1561005357663707971,29267.0,6264816.0
1561005357713826894,29245.0,6265328.0
1561005357740370035,29239.0,6263792.0
1561005357813713073,29229.0,6261744.0
1561005357863682031,29284.0,6258672.0
1561005357913826942,29324.0,6259696.0
1561005357940444946,29360.0,6259696.0
1561005357990364074,29458.0,6261744.0
1561005358040601015,29219.0,6264816.0
1561005358090662956,29227.0,6265328.0
1561005358140469074,29233.0,6265328.0
1561005358190442085,29226.0,6265328.0
1561005358240430116,29203.0,6263792.0
1561005358290528059,29212.0,6259696.0
1561005358340486049,29264.0,6259696.0
1561005358367297887,29334.0,6258672.0
1561005358417048931,29392.0,6258160.0
1561005358467026948,29388.0,6261232.0
1561005358517050027,29298.0,6263280.0
1561005358567003011,29235.0,6266352.0
1561005358617063999,29235.0,6266352.0
1561005358667295932,29228.0,6266352.0
1561005358716969013,29227.0,6263280.0
1561005358767183065,29186.0,6262256.0
1561005358817095041,29207.0,6259696.0
1561005358867170095,29319.0,6259696.0
1561005358917064905,29353.0,6258160.0
1561005358967520952,29395.0,6259696.0
1561005358993697881,29436.0,6260208.0
1561005359043831110,29345.0,6263280.0
1561005359093780040,29262.0,6265840.0
1561005359143692016,29249.0,6267376.0
1561005359193679094,29245.0,6267376.0
1561005359243891954,29261.0,6265840.0
1561005359293916940,29174.0,6262768.0
1561005359343755006,29125.0,6260720.0
1561005359393723011,29053.0,6258160.0
1561005359443842887,29057.0,6257136.0
1561005359493768930,29317.0,6258160.0
1561005359520468950,29317.0,6257648.0
1561005359593920946,28477.0,6257136.0
1561005359643951892,28468.0,6259184.0
1561005359670614957,28406.0,6258160.0
1561005359720346927,28389.0,6258160.0
1561005359770775079,28389.0,6256624.0
1561005359820545911,28403.0,6257136.0
1561005359870436906,28403.0,6258160.0
1561005359920615911,28404.0,6257648.0
1561005359970618963,28408.0,6258672.0
1561005360020358085,28429.0,6257648.0
1561005360070528030,28422.0,6258672.0
1561005360120475053,28418.0,6258672.0
1561005360147094011,28418.0,6258160.0
1561005360197052955,28417.0,6258160.0
1561005360247169971,28420.0,6257648.0
1561005360297106027,28414.0,6258160.0
1561005360347045898,28401.0,6258160.0
1561005360397037029,28416.0,6257648.0
1561005360447273969,28412.0,6257648.0
1561005360497142076,28414.0,6257648.0
1561005360547007083,28413.0,6258160.0
1561005360597060918,28424.0,6258672.0
1561005360623657941,28424.0,6258672.0
1561005360673762083,28426.0,6258672.0
1561005360723896980,28421.0,6258160.0
1561005360797108888,28414.0,6258160.0
1561005360823718070,28414.0,6259184.0
1561005360873811960,28416.0,6258672.0
1561005360923865079,28416.0,6258672.0
1561005360973743915,28430.0,6257648.0
1561005361023686885,28420.0,6258672.0
1561005361073702096,28420.0,6258160.0
1561005361123967885,28418.0,6256624.0
1561005361173856019,28431.0,6257648.0
1561005361223891973,28429.0,6258672.0
1561005361273699998,28429.0,6258160.0
1561005361347049951,28433.0,6259184.0
1561005361397229909,28422.0,6258672.0
1561005361447077035,28429.0,6258160.0
1561005361497123003,28430.0,6258160.0
1561005361593794107,28434.0,6258160.0
1561005361620440006,28425.0,6258672.0
1561005361670397043,28428.0,6257648.0
1561005361720468997,28438.0,6258160.0
1561005361793778896,28433.0,6259184.0
1561005361867115974,28434.0,6258160.0
1561005361940694093,28418.0,6259696.0
1561005361990364074,28451.0,6258672.0
1561005362017108917,28425.0,6258160.0
1561005362067116975,28425.0,6257136.0
1561005362117185115,28446.0,6258160.0
1561005362167241096,28454.0,6257648.0
1561005362217139005,28434.0,6257648.0
1561005362267040967,28427.0,6257648.0
1561005362317051887,28428.0,6256624.0
1561005362367352008,28426.0,6258672.0
1561005362417030096,28424.0,6258160.0
1561005362467164993,28423.0,6259696.0
1561005362517045974,28427.0,6256624.0
1561005362567137002,28414.0,6258160.0
1561005362617194890,28422.0,6258672.0
1561005362667274951,28437.0,6258672.0
1561005362763789892,28429.0,6259184.0
1561005362790426969,28433.0,6258672.0
1561005362840476989,28426.0,6258160.0
1561005362890640974,28429.0,6258672.0
1561005362940449953,28420.0,6259184.0
1561005363013814926,28430.0,6258160.0
1561005363040564060,28426.0,6258672.0
1561005363090528011,28450.0,6258160.0
1561005363140476942,28421.0,6257136.0
1561005363190440893,28440.0,6259184.0
1561005363240432977,28434.0,6259184.0
1561005363290596961,28433.0,6258672.0
1561005363340445041,28439.0,6258160.0
1561005363390409946,28441.0,6259184.0
1561005363440537929,28457.0,6259184.0
1561005363490525007,28692.0,6258672.0
1561005363563936948,28884.0,6257648.0
1561005363613732099,28872.0,6258160.0
1561005363663845062,28678.0,6258160.0
1561005363713828086,28842.0,6257648.0
1561005363740500926,29000.0,6258672.0
1561005363790338039,28980.0,6257648.0
1561005363840467929,28862.0,6258160.0
1561005363913784027,28961.0,6257648.0
1561005363940448999,29395.0,6257648.0
1561005363990468025,29672.0,6258160.0
1561005364040558099,29696.0,6259184.0
1561005364090459108,29586.0,6259696.0
1561005364140510082,29616.0,6258160.0
1561005364190387010,29615.0,6258672.0
1561005364217109918,29633.0,6259184.0
1561005364267234086,29561.0,6259184.0
1561005364317153930,29335.0,6258672.0
1561005364367192983,29314.0,6258672.0
1561005364417078971,29374.0,6257648.0
1561005364466994047,29455.0,6258160.0
1561005364517026901,29468.0,6258160.0
1561005364567054033,29485.0,6258160.0
1561005364617046117,29454.0,6258672.0
1561005364667032957,29415.0,6258672.0
1561005364717011928,29515.0,6258160.0
1561005364767462968,29858.0,6258160.0
1561005364817106008,29921.0,6259184.0
1561005364867014884,29911.0,6258160.0
1561005364893799066,29847.0,6258160.0
1561005364943931102,29840.0,6258160.0
1561005364993741035,29712.0,6259184.0
1561005365067090034,29665.0,6259184.0
1561005365093755006,29661.0,6258672.0
1561005365143692016,29544.0,6258160.0
1561005365193695068,29223.0,6259696.0
1561005365243953943,29070.0,6258672.0
1561005365293673038,29037.0,6258160.0
1561005365343765020,29354.0,6258672.0
1561005365393783092,29564.0,6259184.0
1561005365443805932,29735.0,6258160.0
1561005365493879079,29743.0,6259184.0
1561005365520381927,29673.0,6258672.0
1561005365570511102,29533.0,6259184.0
1561005365620361089,29246.0,6258672.0
1561005365670471906,29260.0,6258672.0
1561005365744054079,29125.0,6259184.0
1561005365770806074,29125.0,6259184.0
1561005365820385932,28957.0,6258672.0
1561005365870521068,28929.0,6259184.0
1561005365897002935,28940.0,6258672.0
1561005365970705986,28913.0,6258672.0
1561005365997102022,28899.0,6258672.0
1561005366047162055,28898.0,6259696.0
1561005366097110033,28917.0,6258160.0
1561005366147017002,28918.0,6258160.0
1561005366267045974,28636.0,6258672.0
1561005366317039012,28739.0,6258672.0
1561005366343760967,28931.0,6258672.0
1561005366393822908,29042.0,6259184.0
1561005366444252014,29100.0,6258672.0
1561005366493819952,29150.0,6258672.0
1561005366543888092,29166.0,6259184.0
1561005366593847036,29181.0,6259696.0
1561005366620587110,29092.0,6258160.0
1561005366693854093,28925.0,6258160.0
1561005366743716955,28831.0,6258160.0
1561005366793749094,28781.0,6259184.0
1561005366844113111,28718.0,6258672.0
1561005366870446920,28718.0,6258672.0
1561005366920428037,28835.0,6259184.0
1561005366970489025,28855.0,6259184.0
1561005367020329952,28868.0,6259696.0
1561005367070406913,28871.0,6257648.0
1561005367120893955,28666.0,6258672.0
1561005367147104978,28666.0,6258672.0
1561005367220396041,28566.0,6258672.0
1561005367270339965,28528.0,6258672.0
1561005367297394990,28528.0,6258160.0
1561005367347193002,28543.0,6258672.0
1561005367443978071,28570.0,6258672.0
1561005367493832111,28585.0,6258160.0
1561005367543746948,28620.0,6258672.0
1561005367593879938,28772.0,6259184.0
1561005367667350053,29007.0,6259184.0
1561005367716991901,29073.0,6259184.0
1561005367767333030,29067.0,6258672.0
1561005367817100048,29060.0,6259696.0
1561005367867146968,28947.0,6260208.0
1561005367917272090,28873.0,6260208.0
1561005367990678071,28708.0,6261744.0
1561005368040597915,28607.0,6262768.0
1561005368090559005,28552.0,6261744.0
1561005368140677928,28380.0,6263792.0
1561005368190521955,28352.0,6264304.0
1561005368217041969,28310.0,6263792.0
1561005368290383100,28255.0,6265328.0
1561005368317069053,28206.0,6265840.0
1561005368390377044,28033.0,6266352.0
1561005368417068958,28034.0,6267376.0
1561005368467082023,28071.0,6266864.0
1561005368516978025,28128.0,6264816.0
1561005368567176103,28228.0,6264304.0
1561005368617080926,28359.0,6262768.0
1561005368667054891,28565.0,6260208.0
1561005368717161893,28766.0,6258672.0
1561005368767151117,29110.0,6258672.0
1561005368793714046,29110.0,6258672.0
1561005368867187023,29185.0,6259696.0
1561005368893775939,29169.0,6258160.0
1561005368943802118,29079.0,6259184.0
1561005368993802070,28928.0,6258672.0
1561005369044147968,28816.0,6258672.0
1561005369093802928,28871.0,6260208.0
1561005369143717050,28887.0,6258160.0
1561005369193676948,28880.0,6259696.0
1561005369243828058,28973.0,6258672.0
1561005369317236900,29059.0,6259184.0
1561005369367325067,29091.0,6259184.0
1561005369417104959,29075.0,6260208.0
1561005369467145919,28989.0,6260720.0
1561005369517117023,28708.0,6262256.0
1561005369543692111,28708.0,6263280.0
1561005369593779087,28342.0,6264304.0
1561005369643906116,28160.0,6266352.0
1561005369693824052,28045.0,6265840.0
1561005369767415046,28103.0,6265840.0
1561005369793798923,28262.0,6263792.0
1561005369844135046,28466.0,6262256.0
1561005369893795013,28700.0,6260720.0
1561005369967044115,28968.0,6258672.0
1561005369993761062,28997.0,6259696.0
1561005370013842105,28997.0,6259696.0
1561005370040530920,29028.0,6260208.0
1561005370090732097,29019.0,6260208.0
1561005370140472888,28903.0,6261232.0
