""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","3"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
2,23.500,0.27,4.9247,4.92480,2.000
2,23.550,0.37,4.9748,4.97490,2.000
2,23.600,0.48,5.0248,5.02490,2.000
2,23.650,0.62,5.0749,5.07500,2.000
2,23.700,0.77,5.1248,5.12490,2.000
2,23.750,0.94,5.1748,5.17490,2.000
2,23.800,1.12,5.2249,5.22500,2.000
2,23.850,1.34,5.2750,5.27510,2.000
2,23.900,1.57,5.3249,5.32500,2.000
2,23.950,1.81,5.3748,5.37490,2.000
2,24.000,2.09,5.4250,5.42510,2.000
2,24.050,2.39,5.4750,5.47510,2.000
2,24.100,2.72,5.5248,5.52490,2.000
2,24.150,3.06,5.5749,5.57500,2.000
2,24.200,3.43,5.6249,5.62500,2.000
2,24.250,3.82,5.6749,5.67500,2.000
2,24.300,4.24,5.7248,5.72490,2.000
2,24.350,4.70,5.7748,5.77490,2.000
2,24.400,5.18,5.8248,5.82490,2.000
2,24.450,5.69,5.8749,5.87500,2.000
2,24.500,6.24,5.9247,5.92480,2.000
2,24.550,6.81,5.9748,5.97490,2.000
2,24.600,7.41,6.0249,6.02500,2.000
2,24.650,8.05,6.0749,6.07500,2.000
2,24.700,8.72,6.1248,6.12490,2.000
2,24.750,9.42,6.1749,6.17500,2.000
2,24.800,10.17,6.2249,6.22500,2.000
2,24.850,10.97,6.2750,6.27510,2.000
2,24.900,11.82,6.3249,6.32500,2.000
2,24.950,12.71,6.3750,6.37510,2.000
2,25.000,13.65,6.4251,6.42520,2.000
2,25.050,14.67,6.4750,6.47510,2.000
2,25.100,15.74,6.5248,6.52490,2.000
2,25.150,16.87,6.5748,6.57490,2.000
2,25.200,18.07,6.6248,6.62490,2.000
2,25.250,19.37,6.6750,6.67510,2.000
2,25.300,20.74,6.7248,6.72490,2.000
2,25.350,22.24,6.7747,6.77480,2.000
2,25.400,23.84,6.8250,6.82510,2.000
2,25.450,25.56,6.8749,6.87500,2.000
2,25.500,27.45,6.9248,6.92490,2.000
2,25.550,29.48,6.9749,6.97500,2.000
2,25.650,31.71,7.0213,7.02140,2.000
2,25.700,28.01,6.9735,6.97360,2.000
2,25.750,24.65,6.9236,6.92370,2.000
2,25.800,21.89,6.8737,6.87380,2.000
2,25.850,19.57,6.8237,6.82380,2.000
2,25.900,17.56,6.7735,6.77360,2.000
2,25.950,15.79,6.7236,6.72370,2.000
2,26.000,14.21,6.6737,6.67380,2.000
2,26.050,12.83,6.6236,6.62370,2.000
2,26.100,11.59,6.5734,6.57350,2.000
2,26.150,10.49,6.5237,6.52380,2.000
2,26.200,9.50,6.4737,6.47380,2.000
2,26.250,8.61,6.4239,6.42400,2.000
2,26.300,7.82,6.3736,6.37370,2.000
2,26.350,7.08,6.3236,6.32370,2.000
2,26.400,6.42,6.2736,6.27370,2.000
2,26.450,5.83,6.2236,6.22370,2.000
2,26.500,5.29,6.1735,6.17360,2.000
2,26.550,4.79,6.1237,6.12380,2.000
2,26.600,4.34,6.0736,6.07370,2.000
2,26.650,3.94,6.0237,6.02380,2.000
2,26.700,3.57,5.9734,5.97350,2.000
2,26.750,3.22,5.9235,5.92360,2.000
2,26.800,2.91,5.8735,5.87360,2.000
2,26.850,2.63,5.8236,5.82370,2.000
2,26.900,2.37,5.7734,5.77350,2.000
2,26.950,2.13,5.7235,5.72360,2.000
2,27.000,1.89,5.6735,5.67360,2.000
2,27.050,1.68,5.6236,5.62370,2.000
2,27.100,1.48,5.5734,5.57350,2.000
2,27.150,1.31,5.5235,5.52360,2.000
2,27.200,1.14,5.4735,5.47360,2.000
2,27.250,0.97,5.4237,5.42380,2.000
2,27.300,0.83,5.3735,5.37360,2.000
2,27.350,0.70,5.3235,5.32360,2.000
2,27.400,0.58,5.2737,5.27380,2.000
2,27.450,0.47,5.2236,5.22370,2.000
2,27.500,0.38,5.1736,5.17370,2.000
2,27.550,0.31,5.1235,5.12360,2.000
2,27.600,0.25,5.0734,5.07350,2.000
2,27.650,0.18,5.0235,5.02360,2.000
2,27.700,0.12,4.9733,4.97340,2.000
