""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","10"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,5.310,-0.01,5.0868,5.08680,1.000
1,5.320,-0.01,5.0968,5.09680,1.000
1,5.330,-0.01,5.1067,5.10670,1.000
1,5.340,-0.01,5.1168,5.11680,1.000
1,5.350,-0.01,5.1269,5.12690,1.000
1,5.360,-0.01,5.1367,5.13670,1.000
1,5.370,-0.01,5.1468,5.14680,1.000
1,5.380,-0.01,5.1568,5.15680,1.000
1,5.390,-0.01,5.1669,5.16690,1.000
1,5.400,-0.01,5.1768,5.17680,1.000
1,5.410,-0.01,5.1868,5.18680,1.000
1,5.420,-0.01,5.1969,5.19690,1.000
1,5.430,-0.01,5.2069,5.20690,1.000
1,5.440,0.00,5.2168,5.21680,1.000
1,5.450,0.00,5.2268,5.22680,1.000
1,5.460,0.00,5.2369,5.23690,1.000
1,5.470,0.00,5.2470,5.24700,1.000
1,5.480,0.00,5.2568,5.25680,1.000
1,5.490,0.01,5.2668,5.26680,1.000
1,5.500,0.01,5.2769,5.27690,1.000
1,5.510,0.01,5.2870,5.28700,1.000
